CRM Client Id,Name,Company Type,Street,Street2,City,State,Zip,Country,Phone,Mobile,Fax,Email,Website,Salesperson,Salesperson ID,Lead Generator Name,Lead Generator ID,Lead Source,Source Notes,Chatter -- Created Date,Chatter -- Last Updated Date,Chatter -- Last Updated by ID,Missed Items,Import Status
49F8184C-86E1-4EBE-9C6D-E661BB27EC15,Quality Inn Near City of Hope ,Property Itself,1125 E. Huntington Drive,,Monrovia,CA,91016,United States,(626) 215-8742,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Marketing Campaign,Tai: I called the hotel and got the email for Manoj. I emailed him and he went to the website and filled out the questionnaire.,9/23/2020,9/28/2020,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
AC65D350-4927-4E30-B345-0B742B2273EB,Quality Inn Norman,Property Itself,2841 Classen Blvd,,Norman,OK,73071,United States,405-701-4011,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,.,06-09-2020,1/13/2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
C344A782-CA46-4703-B678-FAEAB358721C,Quality Inn of Red Lodge,,,,,,,,4068534333,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Marketing Campaign,,12-11-2023,12-11-2023,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
D1F4E412-2F89-4EFF-93CD-1336B6A00B84,Quality Inn Okanogan,Property Itself,1 Apple Wy,,Okanoga,WA,98840,United States,509-969-8171,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice Call-in List,3/13/2020,1/13/2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
DD768F93-321F-47B3-9402-9580B2E340B1,Quality Inn on Aransas Bay,Property Itself,1075 North Fulton Beach Road ,,Rockport,TX,78382,United States,(361) 729-5331,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,Choice call in list,8/14/2020,2/26/2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
10DF7A60-D055-48B9-8CA2-16C8BC1294C8,Quality Inn Ontario Airport Convention Center,Property Itself,514 N. Vineyard Ave.,,Ontario,CA,91764,United States,(909) 937-2999,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,Choice call in list,1/19/2021,02-05-2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
601566B8-89A3-4D48-9ADF-10430DC5A677,Quality Inn Parsons,Property Itself,1807 Harding Drive,,Parsons,KS,67357,United States,(620) 421-6126,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice Call in list,08-06-2020,4/14/2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
FD5FCE89-3AB8-42FC-B7C9-7B70E68BE214,Quality Inn Piedras Negras,Property Itself,Carretera 57 S/N Col. Lomas del Mirador,,Piedras Negras,,Coahulia,Mexico,878-783-0646,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Other,,04-06-2017,4/13/2017,7352A30D-B9FD-4F36-8387-97DEDB400316,,
597BD522-1407-4969-9F3F-75E814BBFEC1,Quality Inn Pismo Beach,Property Itself,230 5 Cities Dr,,Pismo Beach,CA,93449,United States,(530) 370-4323 ,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,He went to the website and asked for more info. I called him back. ,9/14/2020,05-09-2024,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
355D00E4-DC74-44F6-9AF7-3FF05FE0F75B,Quality Inn Quaker Town,Property Itself,1905 John Fries Hwy,,Quaker Town,PA,18951,United States,(215) 767-6240,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice call in list,08-06-2020,02-01-2023,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
77370E0D-3724-47D4-A2C3-22BA6E49520F,Railway Motel,Property Itself,51 Forrest Street,,Kalgoorlie WA,,6430,Australia,+61 8 9088 0000,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,Liveport,7/17/2020,8/18/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
238D64FF-9853-4F6C-BFDE-67F7BCA77AF8,Quality Inn Russell,Property Itself,1405 S Fossil St.,,Russell ,KS,67665,United States,(785) 483-2488,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice call in list,8/14/2020,05-10-2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
FA9918CF-CEDD-48C1-B0CB-BBBA85E2493C,Quality Inn Saint Cloud,Property Itself,4040 2nd Street South,,St. Cloud,MN,56301,United States,(320) 406-4429,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Marketing Campaign,,3/22/2017,3/22/2017,3C98F675-206E-40A2-95FD-8BB55C33228B,,
28F8FC1E-4B99-4783-A897-A1EDC61E401F,Quality Inn Saint Robert,Property Itself,114 Vickie Lynn Lane,,Saint Robert,MO,65584,United States,(573) 855-7774,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,"Steve: This one was our marketing working like magic.  She had just gotten and read our bulk email with the white paper and then I called her, boom! ",08-07-2020,4/13/2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
546D1636-97A7-4C5E-A9E0-67D315DBCFF0,Quality Inn San Antonio,Property Itself,11526 N Interstate 35,,San Antonio,TX,78233,United States,(214) 493-8744,,,,,Sean Dobbe,D3AA26D0-9231-401E-AA5E-62D4E0FAD226,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice Property List,4/21/2020,06-01-2020,D3AA26D0-9231-401E-AA5E-62D4E0FAD226,,
659D9762-5FCD-4E7E-A019-761DCC2804E6,Quality Inn San Diego Downtown North/ West Park Inn,Property Itself,1840 4th Avenue,,San Diego,CA,92101,United States,(619) 236-1600,,,gm.westparkinn@gmail.com,www.westparkinn.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,PPC,,,10-09-2019,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
D461B819-8423-4847-806D-4B7ED8FC4A07,Quality Inn Savannah South,Property Itself,1645 Pickwick St,,Savannah,TN,38372,United States,(731) 925-4141,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice Call in list,8/14/2020,8/19/2020,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
8C5EFAD6-6AC2-4A67-8266-2170780638A3,Quality Inn Schaumburg ,Property Itself,600 N. Martingale,,Schaumburg,IL,60173,United States,(847) 965-4000,,,sabraarbus@aol.com,,Chris Orbesen,1CE3E306-C864-40F5-97AD-0EDEC8D1DA83, ,,,,,,,Missing,
80629807-46B6-4D57-8104-81B2982160AF,Quality Inn Schenectady - Albany NY,Property Itself,2788 Hamburg Street,,Schenectady ,NY,12303,United States,(518) 355-1111,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Marketing Campaign,Choice Email ,4/21/2023,9/26/2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
7B25B0AA-79CE-4812-A279-69394E4320F7,Quality Inn Siesta,Property Itself,416 Wagga Rd,,Albury,New South Wales,2641,Australia,04 3838 8757,,,stephen@siesta.com.au,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,Jeff Rhode,5/20/2021,5/20/2021,BE86AE57-6A2A-4142-89C9-135A36C80086,,
D5E88672-F111-4AC9-A20F-CA58941E7E19,Quality Inn Solomons - Beacon Marina,Property Itself,255 Lore Rd.,,Solomons,MD,20688,United States,(443) 856-2124,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,Choice Call in list,9/21/2020,11/18/2020,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
8623B52C-C122-4D19-BE82-AA7EC40EE30E,Mahunt Hospitality LLC,Property Itself,8840 Hamilton RD,,Southaven,MS,38671,United States,(662) 298-4383,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Marketing Campaign,Came in from the website,8/27/2020,9/20/2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
4B716530-F57A-47C1-A62A-53C38FBD8C68,Quality Inn Springfield,Property Itself,3330 E Battlefield Rd,,Springfield,MO,65804,United States,417-889-6300,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,PPC,,7/22/2014,8/31/2019,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
7F6ADFDD-3015-4C87-977E-2C414270C8A2,Quality Inn Sun Prarie,Property Itself,105 Business Park Drive,,Sun Prarie,WI,53590,United States,(608) 834-9889,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice spreadsheet - from Steve E,06-09-2020,1/13/2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
569396A6-B7AE-41D2-8E83-6A8F0E42511B,Quality Inn Taylors Lakes,Property Itself,7 Melton Hwy,,Taylors Lakes,Victoria,3038,Australia,0457 619 062,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Jeff at Liveport,12-02-2021,12-02-2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
F39AA11E-2C94-415D-BF99-4CF2973720BE,Quality Inn Terre Haute University Area,Property Itself,555 S 3rd St,,Terre Haute,IN,47807,United States,(812) 235-3333,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Call-in to Sales Line, Choice LG TV special.,5/24/2021,10-02-2025,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
F661906F-0F55-4F97-8D5F-090C0DF8FE83,Quality Inn University - Gainesville,Property Itself,2435 SW 13th St.,,Gainesville,FL,32608,United States,(352) 373-6500,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,Choice Call in list,11-04-2020,12-08-2020,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
683D0B0E-60D4-4903-A40E-FAC2B803DD02,Quality Inn Victoria East,,,,,,,,8329194928,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Marketing Campaign,,7/25/2023,8/15/2023,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
038934A1-C225-459A-BB12-EAF9DD032C8E,Quality Inn Wesley Chapel,Property Itself,27615 Wesley Chapel Blvd,,Wesley Chapel,FL,33543,United States,813-907-1379,,813-907-8421,wsych2003@yahoo.com,https://www.choicehotels.com/florida/wesley-chapel/quality-inn-hotels/flc39,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Google Web Search,,,10-06-2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
5E1FA595-438F-4608-B702-D3B893EA248D,Quality Inn West Chester,Property Itself,943 South High Street,,West Chester,PA,19382,United States,(610) 692-1900,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice Call-in List,04-08-2020,01-03-2022,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
DDE0964A-304D-4E4D-8F83-250567BD4696,Quality Inn Windsor,Property Itself,351 Franklin Street,,East Windsor,NJ,08520,United States,609-448-7399,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,.,06-10-2020,1/13/2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
F7EACBC5-67F7-4EEF-A08C-E5DC09E2DE88,Quality Suites Buckhead Village,Property Itself,505 Pharr Road NE,,Atlanta,GA,30305,United States,(404) 262-7880,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Choice Call-in List,05-01-2020,1/13/2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
1B171D3D-22C1-4FC8-AF14-4CFE6E39E15A,Quality Suites Corbin,Property Itself,47 Adams Road,,Corbin,KY,40701,United States,(606) 526-6646,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,Choice call in list,09-09-2020,11/18/2020,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
E0013B9A-E457-4833-9C59-282430899F98,Quality suites fargo,,,,,,,,7017294866,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Marketing Campaign,,7/29/2024,7/30/2024,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
D7DE2049-B772-42D2-AC98-36E7AA491799,Quality Suites John Wayne Airport OC,Property Itself,2701 Hotel Terrace Dr.,,Santa Ana,CA,92705,United States,(714) 957-9200,,(714) 641-8936,,www.qualitysuites-oca.com, ,, ,,,,3/26/2007,10/17/2014,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
BB62F462-DF9F-44CE-B4BF-1320A1E67FE2,Quality Suites San Luis Obispo,Property Itself,1631 Monterey Street,,San Luis Obispo,CA,93401,United States,(805) 597-6060,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Steve Elmore,6781B2AF-142C-4520-B173-338A7FF51707,Telemarketing/BDR,Filled out online questionnaire after Steve E. Called him.,06-12-2020,12-03-2020,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
C94356ED-62E5-4AC6-9430-E275D48BAA1E,Quality Suites St. Joseph,Property Itself,917 N. Woodbine Rd,,Saint Joseph,MO,64506,United States,(816) 232-6557,(816) 646-9533,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tai Chesimard,E8174B36-352F-4F1D-A9D8-09CA69A906FC,Telemarketing/BDR,Choice Call in list,09-01-2020,09-10-2020,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
B05EEF7C-4016-4A6A-B1DF-D5460D51FC09,Queens Court Inn,Property Itself,437 Kings Way,,St Simons Island,GA,31522,United States,(917) 499-1027,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Google Web Search,called in from finding us online,01-03-2022,10/21/2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
E97CF828-2880-4090-BDAB-2AACFE2B94A3,Quest Bendigo,Property Itself,489 High St,,Bendigo VIC,,3555,Australia,+61 3 5447 0822,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,Liveport,9/22/2020,9/22/2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
054B70FA-FAAC-45CB-9BCE-B18A9CF72490,Quest Bendigo Central,Property Itself,228 McCrae St,,"Bendigo, VIC",,3550,United States,+61 3 5410 1300,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,Liveport,9/22/2020,9/22/2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
42AE89DD-7D4A-47DD-B616-2F9F387CEB1F,Quest Bondi Junction,Property Itself,28th Spring Street,,Bondi Junction NSW,,2022,Australia,0290781700,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,Liveport,7/21/2020,7/21/2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
400BE2F0-FB3D-464F-96E8-B6BEED4B1E96,Quest Breakfast Creek,Property Itself,120 Mary St,,Brisbane,Queensland,4000,Australia,61 7 3838 1000,,,,https://www.questapartments.com.au/properties/qld/brisbane/quest-river-park-central/hotel-rooms,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,Jeff Rhode from Liveport,3/15/2021,3/16/2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
AA691794-1A3E-4096-890A-ED87E117A36C,Quest Bunbury,Property Itself,14 Lyons Cove,,Bunbury WA,,6230,Australia,097220777,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,Liveport,07-01-2020,07-01-2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
974CA611-E793-4896-A701-30BB24C0D022,Quest Chermside,Property Itself,9 Thomas St.,,Brisbane,Queensland,4032,Australia,+61 402 481 513,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,03-06-2023,7/26/2023,2B51A287-B5CC-42B9-B502-679B80AE1FA6,,
9A80DAE5-BF37-4C56-915D-D15F1DDACF7E,Quest Chermside on Playfield,Property Itself,38 Playfield St,,Chermside,Queensland,4032,Australia,+61 402 481 513,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,03-06-2023,01-08-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
DA1697DC-F784-4A7D-BEE1-7659F6F53B49,Quest College Terrace Apartments,Property Itself,1155 N.  Sierra Street,,Reno,NV,89503,United States,(775) 324-1880,,,vladimir_pivtorak@questsys.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,,8/20/2024,E0BC07BD-4588-4661-849D-6FA294A6EC88,Missing,
906E4A5F-EE9D-498C-B48E-4BD6CD66318B,Quest Docklands,Property Itself,750 Bourke Street,,Melbourne VIC,,3008,Australia,396301000,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,LIVEPORT,12-03-2020,12-03-2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
019197CF-B872-4E70-A5B3-3D74D41A41BF,Quest Dubbo,Property Itself,22 Bultje St,,Dubbo NSW,,2830,Australia,61258098600,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,Liveport,07-10-2020,3/25/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
AE62C930-1032-44E4-AEF8-3646C9DBFD87,Quest Eight Mile Plains,Property Itself,1 Clunies Ross Court,,Eight Mile Plains,Queensland,4113,Australia,+61 402 481 513,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,03-06-2023,7/26/2023,2B51A287-B5CC-42B9-B502-679B80AE1FA6,,
50A672A7-2768-46BE-A1C2-35724A340FD2,Quest Griffith,Property Itself,53 Railway Street,,Griffith ,,NSW 2680,Australia,+61 2 6969 2000,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral,,10/15/2019,08-11-2025,83921781-8409-4BDC-9315-A3CFA4D66B3C,,
53CE198F-66F8-4C61-876D-C1692C74E0FD,Quest Ipswich,Property Itself,57-63 Warwick Rd,,Ipswich,Queensland,4305,Australia,041.475.1148,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,From Jeff Rhode,04-05-2021,04-05-2021,BE86AE57-6A2A-4142-89C9-135A36C80086,,
2F482A94-1857-41FB-B48A-EC1BC18054D1,Quest Mawson Lakes,Property Itself,33-37 Main Street,,Mawson Lakes,South Australia,5095,Australia,+61 08 7071 0100,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,10-07-2022,6/25/2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
51FE0E53-7755-4815-83CA-610E9445043C,Quest Moorabbin,Property Itself,3 Kingston Rd,,"Heatherton, VIC",,3202,Australia,+61 3 9981 8900,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,Liveport,9/22/2020,9/22/2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
DD0378AC-6070-4B73-9678-79CC2D94B338,Quest Penrith,Property Itself,83 Lord Sheffield Circuit,,Penrith,,2750,Australia,+61 02 9136 1100,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,12-01-2022,12-01-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
B9105536-BD55-4618-995C-DC0611E4047B,Quest Port Adelaide,Property Itself,36 North Parade,,Port Adelaide,South Australia,5015,Australia,+61 08 8409 3500,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,12-06-2022,12-06-2022,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
CDA49259-39A1-4C3D-9469-33A01CCB42B5,Quest Robina,Property Itself,3 Centreline Place,,"Robina, QLD",,4226,Australia,0433308439,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,,03-10-2020,08-11-2025,83921781-8409-4BDC-9315-A3CFA4D66B3C,,
CF74092E-D6C7-4544-A64C-8C5FC154C7AC,Quest Springfield Central,Property Itself,4 Wellness Way,,"Springfield Central, QLD",,4300,Australia,0731551300,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,Liveport,7/13/2020,7/13/2020,7352A30D-B9FD-4F36-8387-97DEDB400316,,
301472DB-CDD7-46C1-B1EF-4AF7F469E057,Quest Systems,Management Company,P.O. Box 910,,Roseville,CA,95678,United States,(800) 326-4220,,,,http://www.questsys.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,8/16/2013,12-06-2021,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
9352EDAE-6B39-40C0-BBFF-C7497E3181C4,Quest Tamworth,Property Itself,337 Armidale Rd,,East Tamworth,New South Wales,2340,Australia,0428880269,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,From Jeff Rhode,07-06-2021,5/22/2023,BE86AE57-6A2A-4142-89C9-135A36C80086,,
6B980E8D-09D3-4558-A3F3-7030D4F0DD97,Quest Toowoomba,Property Itself,133 Margaret St,,Toowoomba City,Queensland,4350,Australia,0419789226,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Liveport Australia,Danny Bakker,8/26/2021,8/26/2021,BE86AE57-6A2A-4142-89C9-135A36C80086,,
25A3BE06-87F3-4562-A2FE-1E83EFB816DB,Quest Wodonga,Property Itself,"46 Reid St,",,Wodonga VIC,,3690,Australia,260438300,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral - Liveport Australia,Liveport ,2/23/2021,2/23/2021,7352A30D-B9FD-4F36-8387-97DEDB400316,,
54E40682-2C29-489A-9C3C-6C610B451699,Quest Woolooware,Property Itself,471 Captain Cook Dr,,Woolooware,New South Wales,2230,Australia,(999) 999-9999,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came from Danny,2/24/2023,2/24/2023,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
5CCB572B-ACD3-452A-AC46-7C80EEF4A5A9,Quest Bella Vista ,Property Itself,24 Norbrik Dr,,"Bella Vista, NSW",,2153,Australia,02 8818 9300 ,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Referral - Liveport Australia,Liveport,7/30/2020,05-10-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
B09FA531-A1F4-4882-978E-CC862129C274,Quinn's Hot Springs Resort,Property Itself,190 MT-135,,Paradise,MT,,United States,406- 826-3150,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,5/27/2015,5/27/2015,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
642AB8C7-AF0E-483E-9067-C8EE49CE7167,Quinta Dorada ,Property Itself,Luis Echeverria 1416 ,,Saltillo ,,25280,Mexico,1-844-450-5050,,,,,Sean Dobbe,D3AA26D0-9231-401E-AA5E-62D4E0FAD226, ,,Referral from Existing Client,,12-09-2019,12-09-2019,EAB0A005-AA31-4DB6-8881-2393715DABF2,,
2ECD5949-7F8F-4724-BBBC-4AC57731C97D,Qypsys,ISP Reseller,2701 N Rocky Point Dr #180,,Tampa,FL,33607,United States,813-283-0220,,,,http://qypsys.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Contact Us Webpage,,02-04-2016,8/15/2018,3699428D-3A9C-419F-AA5C-7E0525476F3D,,
BE3BA29A-FC95-4EFD-83E7-73F48A2A65DC,"R. B. Properties, Inc.",,1054 31st St NW Ste 1000,,Washington ,DC,20007,United States,202.256.6805,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Old Website Form,GuestCast Demo Form - see Henley Park Hotel,12-08-2020,11/29/2022,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
